YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,5,21,0,19440,1906,0,389,1630,90,0,1224,4136,0,0,0,5405,53,1019,0,0,35562,269
2024,4,5,22,0,19399,1918,0,390,1692,92,0,1170,4152,0,0,0,5409,53,1053,0,0,35615,289
2024,4,5,23,0,19581,1870,0,390,1794,83,0,1008,4099,0,0,0,5410,53,1035,0,0,35609,287
2024,4,5,24,0,19669,1868,0,390,1864,78,0,788,3883,0,0,0,5411,54,1028,0,0,35325,293
2024,4,5,25,0,18913,1856,0,389,1983,73,0,30,3909,0,0,0,5409,54,1028,0,0,33929,284
2024,4,5,26,0,18918,1778,0,389,2184,63,-125,0,3285,0,0,0,5412,55,1037,0,0,33281,286
2024,4,5,27,0,19363,1809,0,387,2397,61,0,396,3060,0,0,0,5410,54,924,0,0,34151,289
2024,4,5,28,0,19814,1844,0,387,2402,56,0,787,2521,0,0,0,5411,54,899,0,0,34464,289
2024,4,5,29,0,20011,1846,0,387,1985,55,0,986,2555,0,0,0,5409,54,895,0,0,34453,269
2024,4,5,30,0,19939,1850,0,382,1671,54,0,918,2706,0,0,0,5412,55,949,0,0,34204,268
2024,4,5,31,0,20317,1861,0,382,1305,52,0,792,2554,0,0,0,5411,54,946,0,0,33958,284
2024,4,5,32,0,20604,1871,0,382,921,52,0,1537,2195,0,0,0,5411,54,921,0,0,34229,280
